ts,data
2001-04-07 10:20:00,94
2001-04-07 10:25:00,112
2001-04-07 10:30:00,146.8
2001-04-07 10:35:00,171.4
2001-04-07 10:40:00,153.6
2001-04-07 10:45:00,151
2001-04-07 10:50:00,196.8
2001-04-07 10:55:00,139.2
2001-04-07 11:00:00,145.2
2001-04-07 11:05:00,154
2001-04-07 11:10:00,131.6
2001-04-07 11:15:00,232.4
2001-04-07 11:20:00,391.4
2001-04-07 11:25:00,812.6
2001-04-07 11:30:00,1069.8
2001-04-07 11:35:00,792.6
2001-04-07 11:40:00,510.2
2001-04-07 11:45:00,399.6
2001-04-07 11:50:00,445
2001-04-07 11:55:00,484
2001-04-07 12:00:00,588.2
2001-04-07 12:05:00,654.6
2001-04-07 12:10:00,641
2001-04-07 12:15:00,648.8
2001-04-07 12:20:00,583.6
2001-04-07 12:25:00,556.4
2001-04-07 12:30:00,587.4
2001-04-07 12:35:00,570.8
2001-04-07 12:40:00,556.4
2001-04-07 12:45:00,573
2001-04-07 12:50:00,734.2
2001-04-07 12:55:00,729.8
2001-04-07 13:00:00,427.4
2001-04-07 13:05:00,473.2
2001-04-07 13:10:00,383.4
2001-04-07 13:15:00,423.6
2001-04-07 13:20:00,444
2001-04-07 13:25:00,472
2001-04-07 13:30:00,484.6
2001-04-07 13:35:00,497.8
2001-04-07 13:40:00,405
2001-04-07 13:45:00,458.2
2001-04-07 13:50:00,397
2001-04-07 13:55:00,467.4
2001-04-07 14:00:00,499.8
2001-04-07 14:05:00,518.8
2001-04-07 14:10:00,486
2001-04-07 14:15:00,447
2001-04-07 14:20:00,442.4
2001-04-07 14:25:00,437
2001-04-07 14:30:00,409.4
2001-04-07 14:35:00,399.2
2001-04-07 14:40:00,454.6
2001-04-07 14:45:00,466.4
2001-04-07 14:50:00,414.6
2001-04-07 14:55:00,438.8
2001-04-07 15:00:00,471.2
2001-04-07 15:05:00,415.6
2001-04-07 15:10:00,458.8
2001-04-07 15:15:00,456
2001-04-07 15:20:00,429
2001-04-07 15:25:00,417.6
2001-04-07 15:30:00,318.6
2001-04-07 15:35:00,255.2
2001-04-07 15:40:00,271.6
2001-04-07 15:45:00,229.2
2001-04-07 15:50:00,245.6
2001-04-07 15:55:00,229.2
2001-04-07 16:00:00,243.2
2001-04-07 16:05:00,230.2
2001-04-07 16:10:00,205.2
2001-04-07 16:15:00,202.4
2001-04-07 16:20:00,216
2001-04-07 16:25:00,194
2001-04-07 16:30:00,180.4
2001-04-07 16:35:00,163.2
2001-04-07 16:40:00,155
2001-04-07 16:45:00,154
2001-04-07 16:50:00,129.8
2001-04-07 16:55:00,116
2001-04-07 17:00:00,113
2001-04-07 17:05:00,104
2001-04-07 17:10:00,101
2001-04-07 17:15:00,94.2
2001-04-07 17:20:00,82
2001-04-07 17:25:00,74
2001-04-07 17:30:00,72
2001-04-07 17:35:00,70
2001-04-07 17:40:00,63.6
2001-04-07 17:45:00,61.6
2001-04-07 17:50:00,61.6
2001-04-07 17:55:00,62
2001-04-07 18:00:00,60.8
2001-04-07 18:05:00,60
2001-04-07 18:10:00,60
2001-04-07 18:15:00,61.2
2001-04-07 18:20:00,61.4
2001-04-07 18:25:00,60
2001-04-07 18:30:00,59
2001-04-07 18:35:00,60
2001-04-07 18:40:00,61
2001-04-07 18:45:00,60
2001-04-07 18:50:00,59
2001-04-07 18:55:00,60
2001-04-07 19:00:00,0
2001-04-07 19:05:00,0
2001-04-07 19:10:00,0
2001-04-07 19:15:00,0
2001-04-07 19:20:00,0
2001-04-07 19:25:00,0
2001-04-07 19:30:00,0
2001-04-07 19:35:00,0
2001-04-07 19:40:00,0
2001-04-07 19:45:00,65
2001-04-07 19:50:00,0
2001-04-07 19:55:00,0
2001-04-07 20:00:00,0
2001-04-07 20:05:00,0
2001-04-07 20:10:00,0
2001-04-07 20:15:00,0
2001-04-07 20:20:00,0
2001-04-07 20:25:00,0
2001-04-07 20:30:00,0
2001-04-07 20:35:00,0
2001-04-07 20:40:00,0
2001-04-07 20:45:00,0
2001-04-07 20:50:00,0
2001-04-07 20:55:00,0
2001-04-07 21:00:00,0
2001-04-07 21:05:00,0
2001-04-07 21:10:00,0
2001-04-07 21:15:00,0
2001-04-07 21:20:00,0
2001-04-07 21:25:00,0
2001-04-07 21:30:00,0
2001-04-07 21:35:00,0
2001-04-07 21:40:00,0
2001-04-07 21:45:00,0
2001-04-07 21:50:00,0
2001-04-07 21:55:00,0
2001-04-07 22:00:00,0
2001-04-07 22:05:00,0
2001-04-07 22:10:00,0
2001-04-07 22:15:00,0
2001-04-07 22:20:00,0
2001-04-07 22:25:00,0
2001-04-07 22:30:00,0
2001-04-07 22:35:00,0
2001-04-07 22:40:00,0
2001-04-07 22:45:00,0
2001-04-07 22:50:00,0
2001-04-07 22:55:00,0
2001-04-07 23:00:00,0
2001-04-07 23:05:00,0
2001-04-07 23:10:00,0
2001-04-07 23:15:00,0
2001-04-07 23:20:00,0
2001-04-07 23:25:00,0
2001-04-07 23:30:00,0
2001-04-07 23:35:00,0
2001-04-07 23:40:00,0
2001-04-07 23:45:00,0
2001-04-07 23:50:00,0
2001-04-07 23:55:00,0
2001-04-08 00:00:00,0
2001-04-08 00:05:00,0
2001-04-08 00:10:00,0
2001-04-08 00:15:00,0
2001-04-08 00:20:00,0
2001-04-08 00:25:00,0
2001-04-08 00:30:00,0
2001-04-08 00:35:00,0
2001-04-08 00:40:00,0
2001-04-08 00:45:00,0
2001-04-08 00:50:00,0
2001-04-08 00:55:00,0
